grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b
46,43,635046.5,485043.5,114.55,ASPHALT,85,97,77
46,44,635046.5,485044.5,114.6,GRASS,76,87,70
46,45,635046.5,485045.5,114.6,GRASS,78,93,72
46,46,635046.5,485046.5,114.6,GRASS,74,92,68
46,47,635046.5,485047.5,114.6,ASPHALT,95,105,81
46,48,635046.5,485048.5,114.6,ASPHALT,102,112,88
46,49,635046.5,485049.5,114.58,ASPHALT,90,102,80
46,50,635046.5,485050.5,114.58,ASPHALT,90,103,83
46,51,635046.5,485051.5,114.58,ASPHALT,93,105,83
46,52,635046.5,485052.5,114.48,ASPHALT,97,110,90
46,53,635046.5,485053.5,114.51,GRASS,75,88,70
46,54,635046.5,485054.5,114.45,GRASS,79,90,73
46,55,635046.5,485055.5,114.45,ASPHALT,89,101,79
46,56,635046.5,485056.5,114.46,GRASS,84,96,74
46,57,635046.5,485057.5,114.42,ASPHALT,109,112,93
46,58,635046.5,485058.5,114.45,CONCRETE,140,135,116
46,59,635046.5,485059.5,114.42,CONCRETE,134,133,113
46,60,635046.5,485060.5,114.42,ASPHALT,99,109,84
46,61,635046.5,485061.5,114.37,ASPHALT,94,103,82
46,62,635046.5,485062.5,114.38,ASPHALT,91,99,78
46,63,635046.5,485063.5,114.38,ASPHALT,94,102,79
46,64,635046.5,485064.5,114.38,ASPHALT,100,105,83
46,65,635046.5,485065.5,114.34,ASPHALT,106,108,87
46,66,635046.5,485066.5,114.33,ASPHALT,94,99,79
46,67,635046.5,485067.5,114.33,ASPHALT,96,98,77
46,68,635046.5,485068.5,114.27,ASPHALT,94,102,81
46,69,635046.5,485069.5,114.27,ASPHALT,94,99,77
46,70,635046.5,485070.5,114.29,ASPHALT,105,109,86
46,71,635046.5,485071.5,114.25,ASPHALT,108,111,90
46,72,635046.5,485072.5,114.25,ASPHALT,104,106,84
46,73,635046.5,485073.5,114.23,ASPHALT,107,109,87
46,74,635046.5,485074.5,114.23,ASPHALT,119,114,95
46,75,635046.5,485075.5,114.2,CONCRETE,139,132,116
46,76,635046.5,485076.5,114.19,ASPHALT,121,119,98
46,77,635046.5,485077.5,114.14,ASPHALT,106,111,89
46,78,635046.5,485078.5,114.16,ASPHALT,93,102,83
46,79,635046.5,485079.5,114.16,GRASS,88,93,70
46,80,635046.5,485080.5,114.11,ASPHALT,96,104,80
46,81,635046.5,485081.5,113.72,CONCRETE,170,171,157
46,82,635046.5,485082.5,113.48,CONCRETE,135,134,129
46,83,635046.5,485083.5,113.48,ASPHALT,117,118,112
46,84,635046.5,485084.5,113.55,GRASS,50,51,46
46,85,635046.5,485085.5,113.55,GRASS,44,46,45
46,86,635046.5,485086.5,113.55,GRASS,37,46,45
46,87,635046.5,485087.5,113.5,GRASS,47,51,52
46,88,635046.5,485088.5,113.5,GRASS,36,44,46
46,89,635046.5,485089.5,113.5,GRASS,36,46,47
46,90,635046.5,485090.5,113.5,GRASS,36,45,44
46,91,635046.5,485091.5,113.51,GRASS,38,44,44
46,92,635046.5,485092.5,113.51,GRASS,37,43,43
46,93,635046.5,485093.5,113.51,GRASS,38,44,44
46,94,635046.5,485094.5,113.53,GRASS,39,45,45
46,95,635046.5,485095.5,113.51,GRASS,34,43,42
46,96,635046.5,485096.5,113.51,GRASS,37,43,43
46,97,635046.5,485097.5,113.56,GRASS,35,44,43
46,98,635046.5,485098.5,113.56,GRASS,35,43,45
46,99,635046.5,485099.5,113.5,GRASS,37,46,45
47,0,635047.5,485000.5,120.55,GRASS,67,74,67
47,1,635047.5,485001.5,120.44,DIRT,100,97,78
47,2,635047.5,485002.5,120.44,ASPHALT,118,115,96
47,3,635047.5,485003.5,120.38,ASPHALT,98,101,82
47,4,635047.5,485004.5,120.34,GRASS,80,88,65
47,5,635047.5,485005.5,120.25,ASPHALT,88,96,75
47,6,635047.5,485006.5,120.22,GRASS,52,66,49
47,7,635047.5,485007.5,120.22,GRASS,67,80,62
47,8,635047.5,485008.5,120.23,GRASS,74,84,60
47,9,635047.5,485009.5,120.19,GRASS,78,87,70
47,10,635047.5,485010.5,119.89,GRASS,47,49,44
47,11,635047.5,485011.5,119.49,ASPHALT,85,80,76
47,12,635047.5,485012.5,119.49,GRASS,76,88,66
47,13,635047.5,485013.5,118.88,ASPHALT,94,106,84
47,14,635047.5,485014.5,118.33,GRASS,29,40,42
47,15,635047.5,485015.5,117.75,GRASS,49,65,54
47,16,635047.5,485016.5,117.1,GRASS,61,76,55
47,17,635047.5,485017.5,117.1,GRASS,52,64,52
47,18,635047.5,485018.5,116.57,GRASS,65,82,63
47,19,635047.5,485019.5,116.14,GRASS,75,92,73
47,20,635047.5,485020.5,115.69,GRASS,71,88,72
47,21,635047.5,485021.5,115.69,GRASS,39,51,41
47,22,635047.5,485022.5,115.34,GRASS,81,89,65
47,23,635047.5,485023.5,115.18,ASPHALT,104,94,82
47,24,635047.5,485024.5,114.93,GRASS,76,74,62
47,25,635047.5,485025.5,114.82,GRASS,61,63,52
47,26,635047.5,485026.5,114.82,GRASS,49,62,53
47,27,635047.5,485027.5,114.87,GRASS,52,70,54
47,28,635047.5,485028.5,114.83,GRASS,56,72,59
47,29,635047.5,485029.5,114.75,CONCRETE,162,156,142
47,30,635047.5,485030.5,114.67,CONCRETE,169,158,140
47,31,635047.5,485031.5,114.67,ASPHALT,98,99,83
47,32,635047.5,485032.5,114.66,ASPHALT,88,92,77
47,33,635047.5,485033.5,114.64,ASPHALT,122,121,103
47,34,635047.5,485034.5,114.59,ASPHALT,92,95,78
47,35,635047.5,485035.5,114.63,ASPHALT,123,120,103
47,36,635047.5,485036.5,114.63,CONCRETE,160,151,136
47,37,635047.5,485037.5,114.57,CONCRETE,140,135,115
47,38,635047.5,485038.5,114.56,ASPHALT,99,102,83
47,39,635047.5,485039.5,114.54,CONCRETE,160,153,137
47,40,635047.5,485040.5,114.54,ASPHALT,102,101,83
47,41,635047.5,485041.5,114.53,GRASS,76,88,66
47,42,635047.5,485042.5,114.53,ASPHALT,84,95,78
47,43,635047.5,485043.5,114.54,ASPHALT,95,106,89
47,44,635047.5,485044.5,114.58,ASPHALT,82,95,77
47,45,635047.5,485045.5,114.58,GRASS,68,80,60
47,46,635047.5,485046.5,114.6,ASPHALT,86,98,78
47,47,635047.5,485047.5,114.58,ASPHALT,96,104,83
47,48,635047.5,485048.5,114.59,ASPHALT,89,98,77
47,49,635047.5,485049.5,114.6,GRASS,68,81,61
47,50,635047.5,485050.5,114.6,ASPHALT,85,96,79
47,51,635047.5,485051.5,114.57,GRASS,77,90,70
47,52,635047.5,485052.5,114.52,GRASS,81,94,77
47,53,635047.5,485053.5,114.52,GRASS,76,89,71
47,54,635047.5,485054.5,114.45,GRASS,72,85,68
47,55,635047.5,485055.5,114.45,GRASS,84,96,74
47,56,635047.5,485056.5,114.46,ASPHALT,90,102,80
47,57,635047.5,485057.5,114.45,ASPHALT,119,122,103
47,58,635047.5,485058.5,114.41,ASPHALT,133,125,112
47,59,635047.5,485059.5,114.4,ASPHALT,122,121,100
47,60,635047.5,485060.5,114.4,ASPHALT,91,100,79
47,61,635047.5,485061.5,114.39,ASPHALT,90,102,80
47,62,635047.5,485062.5,114.35,ASPHALT,90,98,77
47,63,635047.5,485063.5,114.35,ASPHALT,99,104,82
47,64,635047.5,485064.5,114.35,ASPHALT,96,99,78
47,65,635047.5,485065.5,114.32,ASPHALT,106,108,87
47,66,635047.5,485066.5,114.33,GRASS,88,93,71
47,67,635047.5,485067.5,114.3,ASPHALT,99,104,84
47,68,635047.5,485068.5,114.29,ASPHALT,97,106,85
47,69,635047.5,485069.5,114.29,ASPHALT,93,98,76
47,70,635047.5,485070.5,114.27,ASPHALT,99,102,81
47,71,635047.5,485071.5,114.28,ASPHALT,107,109,88
47,72,635047.5,485072.5,114.28,ASPHALT,108,111,90
47,73,635047.5,485073.5,114.21,ASPHALT,115,114,94
47,74,635047.5,485074.5,114.21,CONCRETE,153,146,127
47,75,635047.5,485075.5,114.23,ASPHALT,134,129,110
47,76,635047.5,485076.5,114.17,ASPHALT,99,102,83
47,77,635047.5,485077.5,114.15,GRASS,89,94,72
47,78,635047.5,485078.5,114.16,ASPHALT,96,100,77
47,79,635047.5,485079.5,114.16,ASPHALT,88,100,78
47,80,635047.5,485080.5,113.96,ASPHALT,108,111,92
47,81,635047.5,485081.5,113.54,CONCRETE,155,152,145
47,82,635047.5,485082.5,113.49,ASPHALT,122,124,119
47,83,635047.5,485083.5,113.49,GRASS,55,56,50
47,84,635047.5,485084.5,113.51,GRASS,43,48,44
47,85,635047.5,485085.5,113.54,GRASS,36,46,45
47,86,635047.5,485086.5,113.52,GRASS,54,56,55
47,87,635047.5,485087.5,113.51,GRASS,34,42,45
47,88,635047.5,485088.5,113.51,GRASS,36,44,46
47,89,635047.5,485089.5,113.55,GRASS,35,43,45
47,90,635047.5,485090.5,113.55,GRASS,36,45,44
47,91,635047.5,485091.5,113.54,GRASS,35,43,46
47,92,635047.5,485092.5,113.53,GRASS,35,44,43
47,93,635047.5,485093.5,113.53,GRASS,34,43,42
47,94,635047.5,485094.5,113.53,GRASS,37,43,43
47,95,635047.5,485095.5,113.51,GRASS,35,44,43
47,96,635047.5,485096.5,113.5,GRASS,34,43,42
47,97,635047.5,485097.5,113.53,GRASS,34,42,44
47,98,635047.5,485098.5,113.53,GRASS,34,43,42
47,99,635047.5,485099.5,113.52,GRASS,37,45,47
48,0,635048.5,485000.5,120.46,GRASS,86,89,70
48,1,635048.5,485001.5,120.44,ASPHALT,106,105,87
48,2,635048.5,485002.5,120.44,ASPHALT,89,92,75
48,3,635048.5,485003.5,120.36,GRASS,82,89,71
48,4,635048.5,485004.5,120.33,GRASS,72,81,60
48,5,635048.5,485005.5,120.25,GRASS,67,80,60
48,6,635048.5,485006.5,120.19,GRASS,80,92,70
48,7,635048.5,485007.5,120.19,GRASS,82,96,71
48,8,635048.5,485008.5,120.22,GRASS,67,80,63
48,9,635048.5,485009.5,119.82,GRASS,86,96,69
48,10,635048.5,485010.5,119.43,GRASS,42,56,41
48,11,635048.5,485011.5,118.99,GRASS,25,41,30
48,12,635048.5,485012.5,118.99,GRASS,71,86,65
48,13,635048.5,485013.5,118.35,GRASS,56,61,55
48,14,635048.5,485014.5,117.71,GRASS,52,64,60
48,15,635048.5,485015.5,117.17,GRASS,48,64,54
48,16,635048.5,485016.5,116.63,ASPHALT,92,107,88
48,17,635048.5,485017.5,116.63,GRASS,49,63,48
48,18,635048.5,485018.5,116.21,GRASS,63,77,60
48,19,635048.5,485019.5,115.75,GRASS,55,70,51
48,20,635048.5,485020.5,115.31,GRASS,56,70,55
48,21,635048.5,485021.5,115.31,GRASS,51,63,51
48,22,635048.5,485022.5,115.08,ASPHALT,98,101,80
48,23,635048.5,485023.5,115.0,ASPHALT,113,104,87
48,24,635048.5,485024.5,114.87,ASPHALT,124,111,95
48,25,635048.5,485025.5,114.85,ASPHALT,98,99,81
48,26,635048.5,485026.5,114.85,ASPHALT,88,103,84
48,27,635048.5,485027.5,114.85,GRASS,55,76,57
48,28,635048.5,485028.5,114.82,GRASS,67,80,63
48,29,635048.5,485029.5,114.7,CONCRETE,164,152,138
48,30,635048.5,485030.5,114.7,CONCRETE,169,157,143
48,31,635048.5,485031.5,114.7,ASPHALT,122,123,105
48,32,635048.5,485032.5,114.64,ASPHALT,87,89,75
48,33,635048.5,485033.5,114.65,GRASS,83,87,70
48,34,635048.5,485034.5,114.64,ASPHALT,86,93,75
48,35,635048.5,485035.5,114.62,ASPHALT,107,104,89
48,36,635048.5,485036.5,114.62,CONCRETE,166,156,144
48,37,635048.5,485037.5,114.59,ASPHALT,94,97,76
48,38,635048.5,485038.5,114.53,ASPHALT,122,121,101
48,39,635048.5,485039.5,114.5,ASPHALT,109,106,87
48,40,635048.5,485040.5,114.5,ASPHALT,93,102,81
48,41,635048.5,485041.5,114.49,GRASS,75,90,71
48,42,635048.5,485042.5,114.57,ASPHALT,86,98,76
48,43,635048.5,485043.5,114.53,GRASS,68,81,63
48,44,635048.5,485044.5,114.55,GRASS,73,86,69
48,45,635048.5,485045.5,114.55,ASPHALT,83,94,77
48,46,635048.5,485046.5,114.58,ASPHALT,107,111,94
48,47,635048.5,485047.5,114.56,ASPHALT,98,103,83
48,48,635048.5,485048.5,114.57,ASPHALT,90,103,83
48,49,635048.5,485049.5,114.52,GRASS,74,85,68
48,50,635048.5,485050.5,114.52,GRASS,81,94,76
48,51,635048.5,485051.5,114.55,GRASS,75,88,70
48,52,635048.5,485052.5,114.53,GRASS,60,74,59
48,53,635048.5,485053.5,114.45,GRASS,75,92,74
48,54,635048.5,485054.5,114.44,GRASS,63,80,62
48,55,635048.5,485055.5,114.44,GRASS,75,88,68
48,56,635048.5,485056.5,114.44,ASPHALT,95,107,85
48,57,635048.5,485057.5,114.43,ASPHALT,113,118,98
48,58,635048.5,485058.5,114.44,CONCRETE,142,137,118
48,59,635048.5,485059.5,114.36,ASPHALT,130,127,110
48,60,635048.5,485060.5,114.36,ASPHALT,105,113,92
48,61,635048.5,485061.5,114.36,ASPHALT,96,106,82
48,62,635048.5,485062.5,114.37,ASPHALT,94,102,81
48,63,635048.5,485063.5,114.36,ASPHALT,99,104,82
48,64,635048.5,485064.5,114.36,ASPHALT,101,106,84
48,65,635048.5,485065.5,114.28,ASPHALT,96,97,79
48,66,635048.5,485066.5,114.33,ASPHALT,104,109,89
48,67,635048.5,485067.5,114.31,ASPHALT,95,103,80
48,68,635048.5,485068.5,114.29,ASPHALT,95,100,78
48,69,635048.5,485069.5,114.29,ASPHALT,90,98,75
48,70,635048.5,485070.5,114.32,ASPHALT,104,112,88
48,71,635048.5,485071.5,114.29,ASPHALT,106,110,87
48,72,635048.5,485072.5,114.26,ASPHALT,109,107,86
48,73,635048.5,485073.5,114.23,ASPHALT,128,123,104
48,74,635048.5,485074.5,114.23,CONCRETE,138,131,113
48,75,635048.5,485075.5,114.19,ASPHALT,122,121,103
48,76,635048.5,485076.5,114.16,ASPHALT,98,99,81
48,77,635048.5,485077.5,114.15,ASPHALT,96,100,77
48,78,635048.5,485078.5,114.08,DIRT,92,94,72
48,79,635048.5,485079.5,114.08,ASPHALT,99,104,81
48,80,635048.5,485080.5,113.78,CONCRETE,178,178,168
48,81,635048.5,485081.5,113.51,CONCRETE,141,140,135
48,82,635048.5,485082.5,113.51,ASPHALT,102,101,96
48,83,635048.5,485083.5,113.51,GRASS,50,50,48
48,84,635048.5,485084.5,113.52,GRASS,43,47,48
48,85,635048.5,485085.5,113.54,GRASS,48,52,53
48,86,635048.5,485086.5,113.55,GRASS,43,47,48
48,87,635048.5,485087.5,113.56,GRASS,36,44,46
48,88,635048.5,485088.5,113.56,GRASS,36,45,44
48,89,635048.5,485089.5,113.57,GRASS,35,43,45
48,90,635048.5,485090.5,113.54,GRASS,36,45,44
48,91,635048.5,485091.5,113.52,GRASS,37,43,43
48,92,635048.5,485092.5,113.54,GRASS,36,42,42
48,93,635048.5,485093.5,113.54,GRASS,37,43,43
48,94,635048.5,485094.5,113.53,GRASS,37,43,43
48,95,635048.5,485095.5,113.52,GRASS,33,42,41
48,96,635048.5,485096.5,113.5,GRASS,36,45,44
48,97,635048.5,485097.5,113.53,GRASS,36,45,44
48,98,635048.5,485098.5,113.53,GRASS,38,44,44
48,99,635048.5,485099.5,113.53,GRASS,36,41,44
49,0,635049.5,485000.5,120.41,ASPHALT,104,103,85
49,1,635049.5,485001.5,120.47,GRASS,71,73,59
49,2,635049.5,485002.5,120.47,GRASS,83,88,68
49,3,635049.5,485003.5,120.39,GRASS,75,83,68
49,4,635049.5,485004.5,120.28,GRASS,75,84,63
49,5,635049.5,485005.5,120.23,GRASS,76,88,68
49,6,635049.5,485006.5,120.27,GRASS,75,87,65
49,7,635049.5,485007.5,120.27,GRASS,78,90,66
49,8,635049.5,485008.5,119.96,GRASS,71,80,63
49,9,635049.5,485009.5,119.48,GRASS,46,52,48
49,10,635049.5,485010.5,118.97,ASPHALT,83,96,79
49,11,635049.5,485011.5,118.4,GRASS,54,64,53
49,12,635049.5,485012.5,118.4,GRASS,33,34,36
49,13,635049.5,485013.5,117.67,GRASS,25,35,37
49,14,635049.5,485014.5,117.24,GRASS,67,78,62
49,15,635049.5,485015.5,116.66,GRASS,66,78,58
49,16,635049.5,485016.5,116.25,GRASS,60,74,57
49,17,635049.5,485017.5,116.25,ASPHALT,83,103,78
49,18,635049.5,485018.5,115.82,GRASS,50,68,54
49,19,635049.5,485019.5,115.42,GRASS,70,86,73
49,20,635049.5,485020.5,115.12,GRASS,36,49,39
49,21,635049.5,485021.5,115.12,GRASS,68,80,60
49,22,635049.5,485022.5,114.93,ASPHALT,120,125,103
49,23,635049.5,485023.5,114.87,GRASS,66,79,61
49,24,635049.5,485024.5,114.89,GRASS,77,77,65
49,25,635049.5,485025.5,114.89,GRASS,72,87,68
49,26,635049.5,485026.5,114.89,GRASS,67,86,67
49,27,635049.5,485027.5,114.82,GRASS,74,91,72
49,28,635049.5,485028.5,114.77,GRASS,67,75,60
49,29,635049.5,485029.5,114.71,CONCRETE,166,154,140
49,30,635049.5,485030.5,114.66,CONCRETE,162,153,136
49,31,635049.5,485031.5,114.66,ASPHALT,97,98,80
49,32,635049.5,485032.5,114.67,ASPHALT,94,97,80
49,33,635049.5,485033.5,114.63,GRASS,84,93,74
49,34,635049.5,485034.5,114.62,GRASS,83,92,73
49,35,635049.5,485035.5,114.6,CONCRETE,141,135,119
49,36,635049.5,485036.5,114.6,CONCRETE,162,153,138
49,37,635049.5,485037.5,114.56,ASPHALT,101,104,87
49,38,635049.5,485038.5,114.55,CONCRETE,157,150,134
49,39,635049.5,485039.5,114.52,ASPHALT,117,120,101
49,40,635049.5,485040.5,114.52,ASPHALT,99,103,86
49,41,635049.5,485041.5,114.49,ASPHALT,87,99,77
49,42,635049.5,485042.5,114.51,ASPHALT,86,98,76
49,43,635049.5,485043.5,114.59,GRASS,75,87,65
49,44,635049.5,485044.5,114.6,GRASS,73,86,69
49,45,635049.5,485045.5,114.6,ASPHALT,88,99,82
49,46,635049.5,485046.5,114.56,ASPHALT,95,102,84
49,47,635049.5,485047.5,114.55,ASPHALT,89,97,74
49,48,635049.5,485048.5,114.52,ASPHALT,95,108,90
49,49,635049.5,485049.5,114.52,GRASS,72,85,67
49,50,635049.5,485050.5,114.52,GRASS,77,90,72
49,51,635049.5,485051.5,114.49,GRASS,63,77,60
49,52,635049.5,485052.5,114.51,GRASS,59,76,60
49,53,635049.5,485053.5,114.46,GRASS,63,80,62
49,54,635049.5,485054.5,114.46,GRASS,69,84,65
49,55,635049.5,485055.5,114.46,ASPHALT,91,105,82
49,56,635049.5,485056.5,114.41,GRASS,82,94,74
49,57,635049.5,485057.5,114.43,ASPHALT,95,103,80
49,58,635049.5,485058.5,114.41,ASPHALT,133,127,111
49,59,635049.5,485059.5,114.41,ASPHALT,126,123,106
49,60,635049.5,485060.5,114.41,ASPHALT,109,114,94
49,61,635049.5,485061.5,114.37,ASPHALT,105,108,87
49,62,635049.5,485062.5,114.36,ASPHALT,112,115,94
49,63,635049.5,485063.5,114.28,ASPHALT,98,103,83
49,64,635049.5,485064.5,114.28,ASPHALT,100,105,83
49,65,635049.5,485065.5,114.32,ASPHALT,102,103,85
49,66,635049.5,485066.5,114.27,ASPHALT,106,107,89
49,67,635049.5,485067.5,114.28,ASPHALT,96,101,81
49,68,635049.5,485068.5,114.31,ASPHALT,99,101,80
49,69,635049.5,485069.5,114.31,ASPHALT,101,106,83
49,70,635049.5,485070.5,114.3,ASPHALT,92,100,76
49,71,635049.5,485071.5,114.29,ASPHALT,104,103,82
49,72,635049.5,485072.5,114.25,ASPHALT,124,119,99
49,73,635049.5,485073.5,114.21,CONCRETE,167,160,144
49,74,635049.5,485074.5,114.21,ASPHALT,128,121,103
49,75,635049.5,485075.5,114.19,ASPHALT,114,109,89
49,76,635049.5,485076.5,114.15,ASPHALT,106,108,87
49,77,635049.5,485077.5,114.13,ASPHALT,116,120,95
49,78,635049.5,485078.5,113.95,ASPHALT,111,114,93
49,79,635049.5,485079.5,113.95,ASPHALT,119,117,102
49,80,635049.5,485080.5,113.58,CONCRETE,157,157,149
49,81,635049.5,485081.5,113.52,ASPHALT,124,123,119
49,82,635049.5,485082.5,113.5,GRASS,56,57,51
49,83,635049.5,485083.5,113.5,GRASS,44,46,43
49,84,635049.5,485084.5,113.57,GRASS,40,45,48
49,85,635049.5,485085.5,113.49,GRASS,42,48,48
49,86,635049.5,485086.5,113.5,GRASS,36,44,46
49,87,635049.5,485087.5,113.53,GRASS,36,44,46
49,88,635049.5,485088.5,113.53,GRASS,36,45,44
49,89,635049.5,485089.5,113.53,GRASS,37,42,45
49,90,635049.5,485090.5,113.52,GRASS,35,43,45
49,91,635049.5,485091.5,113.5,GRASS,35,44,43
49,92,635049.5,485092.5,113.54,GRASS,34,43,42
49,93,635049.5,485093.5,113.54,GRASS,37,43,43
49,94,635049.5,485094.5,113.51,GRASS,35,44,43
49,95,635049.5,485095.5,113.5,GRASS,37,45,47
49,96,635049.5,485096.5,113.51,GRASS,38,44,44
49,97,635049.5,485097.5,113.52,GRASS,34,43,42
49,98,635049.5,485098.5,113.52,GRASS,35,44,43
49,99,635049.5,485099.5,113.52,GRASS,37,42,45
50,0,635050.5,485000.5,120.41,ASPHALT,97,100,81
50,1,635050.5,485001.5,120.47,GRASS,85,89,75
50,2,635050.5,485002.5,120.47,ASPHALT,82,90,77
50,3,635050.5,485003.5,120.39,GRASS,84,91,73
50,4,635050.5,485004.5,120.28,GRASS,83,84,66
50,5,635050.5,485005.5,120.23,GRASS,64,76,56
50,6,635050.5,485006.5,120.27,ASPHALT,95,105,94
50,7,635050.5,485007.5,120.27,ASPHALT,89,102,76
50,8,635050.5,485008.5,119.96,GRASS,80,90,66
50,9,635050.5,485009.5,119.48,GRASS,54,68,51
50,10,635050.5,485010.5,118.97,GRASS,22,33,39
50,11,635050.5,485011.5,118.4,GRASS,19,32,40
50,12,635050.5,485012.5,118.4,GRASS,20,33,42
50,13,635050.5,485013.5,117.67,GRASS,25,36,40
50,14,635050.5,485014.5,117.24,GRASS,58,74,61
50,15,635050.5,485015.5,116.66,GRASS,55,65,56
50,16,635050.5,485016.5,116.25,GRASS,64,77,59
50,17,635050.5,485017.5,116.25,GRASS,56,73,54
50,18,635050.5,485018.5,115.82,GRASS,54,66,56
50,19,635050.5,485019.5,115.42,ASPHALT,84,99,76
50,20,635050.5,485020.5,115.12,GRASS,67,78,61
50,21,635050.5,485021.5,115.12,GRASS,76,91,68
50,22,635050.5,485022.5,114.93,GRASS,53,68,49
50,23,635050.5,485023.5,114.87,ASPHALT,90,105,82
50,24,635050.5,485024.5,114.89,GRASS,48,69,54
50,25,635050.5,485025.5,114.89,GRASS,60,81,66
50,26,635050.5,485026.5,114.89,GRASS,62,79,63
50,27,635050.5,485027.5,114.82,GRASS,66,81,62
50,28,635050.5,485028.5,114.77,GRASS,72,76,62
50,29,635050.5,485029.5,114.71,CONCRETE,168,156,142
50,30,635050.5,485030.5,114.66,CONCRETE,165,156,139
50,31,635050.5,485031.5,114.66,ASPHALT,113,114,96
50,32,635050.5,485032.5,114.67,GRASS,81,86,66
50,33,635050.5,485033.5,114.63,GRASS,57,70,52
50,34,635050.5,485034.5,114.62,GRASS,85,92,74
50,35,635050.5,485035.5,114.6,CONCRETE,162,155,139
50,36,635050.5,485036.5,114.6,CONCRETE,140,131,116
50,37,635050.5,485037.5,114.56,ASPHALT,115,114,96
50,38,635050.5,485038.5,114.55,ASPHALT,100,101,83
50,39,635050.5,485039.5,114.52,GRASS,80,93,75
50,40,635050.5,485040.5,114.52,GRASS,75,90,71
50,41,635050.5,485041.5,114.49,GRASS,81,93,73
50,42,635050.5,485042.5,114.51,GRASS,80,92,70
50,43,635050.5,485043.5,114.59,GRASS,78,91,71
50,44,635050.5,485044.5,114.6,GRASS,69,82,65
50,45,635050.5,485045.5,114.6,ASPHALT,102,106,89
50,46,635050.5,485046.5,114.56,ASPHALT,97,105,84
50,47,635050.5,485047.5,114.55,GRASS,83,96,76
50,48,635050.5,485048.5,114.52,GRASS,70,83,66
50,49,635050.5,485049.5,114.52,ASPHALT,92,107,86
50,50,635050.5,485050.5,114.52,GRASS,70,83,66
50,51,635050.5,485051.5,114.49,GRASS,68,82,67
50,52,635050.5,485052.5,114.51,GRASS,81,96,77
50,53,635050.5,485053.5,114.46,ASPHALT,83,98,79
50,54,635050.5,485054.5,114.46,GRASS,72,85,67
50,55,635050.5,485055.5,114.46,ASPHALT,91,103,81
50,56,635050.5,485056.5,114.41,ASPHALT,91,103,83
50,57,635050.5,485057.5,114.43,ASPHALT,96,104,81
50,58,635050.5,485058.5,114.41,CONCRETE,135,129,113
50,59,635050.5,485059.5,114.41,ASPHALT,127,121,105
50,60,635050.5,485060.5,114.41,ASPHALT,108,111,90
50,61,635050.5,485061.5,114.37,ASPHALT,100,105,85
50,62,635050.5,485062.5,114.36,ASPHALT,99,104,84
50,63,635050.5,485063.5,114.28,ASPHALT,110,113,92
50,64,635050.5,485064.5,114.28,ASPHALT,107,110,91
50,65,635050.5,485065.5,114.32,ASPHALT,117,116,95
50,66,635050.5,485066.5,114.27,ASPHALT,108,107,87
50,67,635050.5,485067.5,114.28,ASPHALT,97,102,79
50,68,635050.5,485068.5,114.31,ASPHALT,89,97,74
50,69,635050.5,485069.5,114.31,ASPHALT,103,106,85
50,70,635050.5,485070.5,114.3,ASPHALT,102,104,83
50,71,635050.5,485071.5,114.29,ASPHALT,106,105,85
50,72,635050.5,485072.5,114.25,ASPHALT,125,118,100
50,73,635050.5,485073.5,114.21,ASPHALT,126,119,101
50,74,635050.5,485074.5,114.21,ASPHALT,121,116,96
50,75,635050.5,485075.5,114.19,ASPHALT,112,110,89
50,76,635050.5,485076.5,114.15,ASPHALT,104,108,85
50,77,635050.5,485077.5,114.13,ASPHALT,109,111,89
50,78,635050.5,485078.5,113.95,DIRT,91,93,72
50,79,635050.5,485079.5,113.95,CONCRETE,174,171,162
50,80,635050.5,485080.5,113.58,CONCRETE,147,146,141
50,81,635050.5,485081.5,113.52,GRASS,69,69,61
50,82,635050.5,485082.5,113.5,GRASS,48,48,46
50,83,635050.5,485083.5,113.5,GRASS,41,47,47
50,84,635050.5,485084.5,113.57,GRASS,39,45,45
50,85,635050.5,485085.5,113.49,GRASS,36,44,46
50,86,635050.5,485086.5,113.5,GRASS,36,44,46
50,87,635050.5,485087.5,113.53,GRASS,35,44,43
50,88,635050.5,485088.5,113.53,GRASS,35,43,45
50,89,635050.5,485089.5,113.53,GRASS,37,43,41
50,90,635050.5,485090.5,113.52,GRASS,34,43,42
50,91,635050.5,485091.5,113.5,GRASS,36,45,44
50,92,635050.5,485092.5,113.54,GRASS,34,43,42
50,93,635050.5,485093.5,113.54,GRASS,34,43,42
50,94,635050.5,485094.5,113.51,GRASS,34,43,42
50,95,635050.5,485095.5,113.5,GRASS,33,43,42
50,96,635050.5,485096.5,113.51,GRASS,37,45,47
50,97,635050.5,485097.5,113.52,GRASS,35,43,45
50,98,635050.5,485098.5,113.52,GRASS,35,43,45
50,99,635050.5,485099.5,113.52,GRASS,40,46,46
51,0,635051.5,485000.5,120.37,GRASS,55,61,47
51,1,635051.5,485001.5,120.38,GRASS,82,90,75
51,2,635051.5,485002.5,120.38,GRASS,34,44,43
51,3,635051.5,485003.5,120.36,GRASS,68,86,62
51,4,635051.5,485004.5,120.28,GRASS,49,63,46
51,5,635051.5,485005.5,120.25,GRASS,56,73,55
51,6,635051.5,485006.5,120.11,GRASS,27,39,35
51,7,635051.5,485007.5,120.11,ASPHALT,85,99,76
51,8,635051.5,485008.5,119.72,ASPHALT,92,100,77
